,death,deathConfirmed,deathIncrease,deathProbable,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCurrently,negative,negativeIncrease,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveTestsViral,recovered,totalTestResults,totalTestResultsIncrease,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,recovered_imputed,year,month,day,deathDecrease,hospitalizedDecreased,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed
338,265.0,4004.0,36,235.75,966.0,1370.0,153,973.0,52560.0,4918,111.22857142857143,10402.0,10402.0,1436,14972,,82141,6567,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Apr,3,0.0,0.0,2020,4,14,3,4,94,False,False,False,False,False,False,1585872000.0
339,229.0,4004.0,42,235.75,813.0,1370.0,131,973.0,47642.0,3642,111.22857142857143,8966.0,8966.0,1228,13347,,75574,6004,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Apr,2,0.0,0.0,2020,4,14,2,3,93,False,False,False,False,False,False,1585785600.0
340,187.0,4004.0,34,235.75,682.0,1370.0,120,973.0,44000.0,3685,111.22857142857143,7738.0,7738.0,1118,11943,,69570,5576,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Apr,1,0.0,0.0,2020,4,14,1,2,92,False,True,False,True,False,False,1585699200.0
341,153.0,4004.0,29,235.75,562.0,1370.0,109,973.0,40315.0,3274,111.22857142857143,6620.0,6620.0,868,10520,,63994,5930,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,31,0.0,0.0,2020,3,14,31,1,91,True,False,True,False,False,False,1585612800.0
342,124.0,4004.0,25,235.75,453.0,1370.0,54,973.0,37041.0,2930,111.22857142857143,5752.0,5752.0,797,9117,,58064,5581,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,30,0.0,0.0,2020,3,14,30,0,90,False,False,False,False,False,False,1585526400.0
343,99.0,4004.0,27,235.75,399.0,1370.0,49,973.0,34111.0,3319,111.22857142857143,4955.0,4955.0,698,7800,,52483,2473,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,29,0.0,0.0,2020,3,13,29,6,89,False,False,False,False,False,False,1585440000.0
344,72.0,4004.0,15,235.75,350.0,1370.0,131,973.0,30792.0,4661,111.22857142857143,4257.0,4257.0,1017,7224,,50010,3202,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,28,0.0,0.0,2020,3,13,28,5,88,False,False,False,False,False,False,1585353600.0
345,57.0,4004.0,15,235.75,219.0,1370.0,0,973.0,26131.0,4927,111.22857142857143,3240.0,3240.0,823,6520,,46808,4815,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,27,0.0,0.0,2020,3,13,27,4,87,False,False,False,False,False,False,1585267200.0
346,42.0,4004.0,9,235.75,219.0,1370.0,116,973.0,21204.0,3248,111.22857142857143,2417.0,2417.0,579,5513,,41993,4836,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,26,0.0,0.0,2020,3,13,26,3,86,False,False,False,False,False,False,1585180800.0
347,33.0,4004.0,7,235.75,103.0,1370.0,9,973.0,17956.0,5366,111.22857142857143,1838.0,1838.0,679,4529,,37157,4484,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,25,0.0,0.0,2020,3,13,25,2,85,False,False,False,False,False,False,1585094400.0
348,26.0,4004.0,9,235.75,94.0,1370.0,15,973.0,12590.0,4445,111.22857142857143,1159.0,1159.0,382,3737,,32673,4319,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,24,0.0,0.0,2020,3,13,24,1,84,False,False,False,False,False,False,1585008000.0
349,17.0,4004.0,6,235.75,79.0,1370.0,8,973.0,8145.0,2686,111.22857142857143,777.0,777.0,131,2999,,28354,4097,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,23,0.0,0.0,2020,3,13,23,0,83,False,False,False,False,False,False,1584921600.0
350,11.0,4004.0,4,235.75,71.0,1370.0,10,973.0,5459.0,707,111.22857142857143,646.0,646.0,121,2367,,24257,2102,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,22,0.0,0.0,2020,3,12,22,6,82,False,False,False,False,False,False,1584835200.0
351,7.0,4004.0,2,235.75,61.0,1370.0,61,973.0,4752.0,1074,111.22857142857143,525.0,525.0,112,2069,,22155,2771,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,21,0.0,0.0,2020,3,12,21,5,81,False,False,False,False,False,False,1584748800.0
352,5.0,4004.0,2,235.75,61.0,1370.0,0,973.0,3678.0,874,111.22857142857143,413.0,413.0,85,1730,,19384,3875,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,20,0.0,0.0,2020,3,12,20,4,80,False,False,False,False,False,False,1584662400.0
353,3.0,4004.0,1,235.75,61.0,1370.0,0,973.0,2804.0,789,111.22857142857143,328.0,328.0,72,1336,,15509,3138,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,19,0.0,0.0,2020,3,12,19,3,79,False,False,False,False,False,False,1584576000.0
354,2.0,4004.0,2,235.75,61.0,1370.0,0,973.0,2015.0,474,111.22857142857143,256.0,256.0,38,1050,,12371,3226,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,18,0.0,0.0,2020,3,12,18,2,78,False,False,False,False,False,False,1584489600.0
355,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,1541.0,1189,111.22857142857143,218.0,218.0,54,787,,9145,2790,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,17,0.0,0.0,2020,3,12,17,1,77,False,False,False,False,False,False,1584403200.0
356,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,352.0,0,111.22857142857143,164.0,164.0,26,532,,6355,2235,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,16,0.0,0.0,2020,3,12,16,0,76,False,False,False,False,False,False,1584316800.0
357,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,352.0,0,111.22857142857143,138.0,138.0,0,380,,4120,1084,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,15,0.0,0.0,2020,3,11,15,6,75,False,False,False,False,False,False,1584230400.0
358,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,352.0,260,111.22857142857143,138.0,138.0,15,308,,3036,935,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,14,0.0,0.0,2020,3,11,14,5,74,False,False,False,False,False,False,1584144000.0
359,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,92,111.22857142857143,123.0,123.0,28,234,,2101,985,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,13,0.0,0.0,2020,3,11,13,4,73,False,False,False,False,False,False,1584057600.0
360,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,95.0,95.0,3,170,,1116,432,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,12,0.0,0.0,2020,3,11,12,3,72,False,False,False,False,False,False,1583971200.0
361,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,92.0,92.0,0,141,,684,182,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,11,0.0,0.0,2020,3,11,11,2,71,False,False,False,False,False,False,1583884800.0
362,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,92.0,92.0,51,118,,502,109,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,10,0.0,0.0,2020,3,11,10,1,70,False,False,False,False,False,False,1583798400.0
363,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,41.0,41.0,28,104,,393,81,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,9,0.0,0.0,2020,3,11,9,0,69,False,False,False,False,False,False,1583712000.0
364,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,13.0,13.0,0,97,,312,61,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,8,0.0,0.0,2020,3,10,8,6,68,False,False,False,False,False,False,1583625600.0
365,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,13.0,13.0,5,77,,251,100,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,7,0.0,0.0,2020,3,10,7,5,67,False,False,False,False,False,False,1583539200.0
366,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,8.0,8.0,6,33,,151,49,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,6,0.0,0.0,2020,3,10,6,4,66,False,False,False,False,False,False,1583452800.0
367,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,19,,102,36,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,5,0.0,0.0,2020,3,10,5,3,65,False,False,False,False,False,False,1583366400.0
368,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,2,11,,66,22,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,4,0.0,0.0,2020,3,10,4,2,64,False,False,False,False,False,False,1583280000.0
369,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,9,,44,15,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,3,0.0,0.0,2020,3,10,3,1,63,False,False,False,False,False,False,1583193600.0
370,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,8,,29,6,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,2,0.0,0.0,2020,3,10,2,0,62,False,False,False,False,False,False,1583107200.0
371,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,7,,23,4,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Mar,1,0.0,0.0,2020,3,9,1,6,61,False,True,False,False,False,False,1583020800.0
372,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,6,,19,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,29,0.0,0.0,2020,2,9,29,5,60,True,False,False,False,False,False,1582934400.0
373,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,6,,18,2,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,28,0.0,0.0,2020,2,9,28,4,59,False,False,False,False,False,False,1582848000.0
374,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,5,,16,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,27,0.0,0.0,2020,2,9,27,3,58,False,False,False,False,False,False,1582761600.0
375,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,5,,16,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,26,0.0,0.0,2020,2,9,26,2,57,False,False,False,False,False,False,1582675200.0
376,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,5,,16,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,25,0.0,0.0,2020,2,9,25,1,56,False,False,False,False,False,False,1582588800.0
377,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,5,,16,2,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,24,0.0,0.0,2020,2,9,24,0,55,False,False,False,False,False,False,1582502400.0
378,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,4,,14,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,23,0.0,0.0,2020,2,8,23,6,54,False,False,False,False,False,False,1582416000.0
379,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,4,,14,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,22,0.0,0.0,2020,2,8,22,5,53,False,False,False,False,False,False,1582329600.0
380,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,4,,14,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,21,0.0,0.0,2020,2,8,21,4,52,False,False,False,False,False,False,1582243200.0
381,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,4,,14,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,20,0.0,0.0,2020,2,8,20,3,51,False,False,False,False,False,False,1582156800.0
382,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,19,0.0,0.0,2020,2,8,19,2,50,False,False,False,False,False,False,1582070400.0
383,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,18,0.0,0.0,2020,2,8,18,1,49,False,False,False,False,False,False,1581984000.0
384,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,17,0.0,0.0,2020,2,8,17,0,48,False,False,False,False,False,False,1581897600.0
385,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,16,0.0,0.0,2020,2,7,16,6,47,False,False,False,False,False,False,1581811200.0
386,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,15,0.0,0.0,2020,2,7,15,5,46,False,False,False,False,False,False,1581724800.0
387,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,14,0.0,0.0,2020,2,7,14,4,45,False,False,False,False,False,False,1581638400.0
388,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,13,0.0,0.0,2020,2,7,13,3,44,False,False,False,False,False,False,1581552000.0
389,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,13,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,12,0.0,0.0,2020,2,7,12,2,43,False,False,False,False,False,False,1581465600.0
390,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,12,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,11,0.0,0.0,2020,2,7,11,1,42,False,False,False,False,False,False,1581379200.0
391,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,3,,12,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,10,0.0,0.0,2020,2,7,10,0,41,False,False,False,False,False,False,1581292800.0
392,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,2,,11,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,9,0.0,0.0,2020,2,6,9,6,40,False,False,False,False,False,False,1581206400.0
393,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,2,,11,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,8,0.0,0.0,2020,2,6,8,5,39,False,False,False,False,False,False,1581120000.0
394,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,2,,10,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,7,0.0,0.0,2020,2,6,7,4,38,False,False,False,False,False,False,1581033600.0
395,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,2,,10,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,6,0.0,0.0,2020,2,6,6,3,37,False,False,False,False,False,False,1580947200.0
396,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,9,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,5,0.0,0.0,2020,2,6,5,2,36,False,False,False,False,False,False,1580860800.0
397,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,9,2,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,4,0.0,0.0,2020,2,6,4,1,35,False,False,False,False,False,False,1580774400.0
398,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,7,3,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,3,0.0,0.0,2020,2,6,3,0,34,False,False,False,False,False,False,1580688000.0
399,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,4,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,2,0.0,0.0,2020,2,5,2,6,33,False,False,False,False,False,False,1580601600.0
400,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,4,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Feb,1,0.0,0.0,2020,2,5,1,5,32,False,True,False,False,False,False,1580515200.0
401,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,4,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,31,0.0,0.0,2020,1,5,31,4,31,True,False,False,False,False,False,1580428800.0
402,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,4,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,30,0.0,0.0,2020,1,5,30,3,30,False,False,False,False,False,False,1580342400.0
403,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,1,,4,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,29,0.0,0.0,2020,1,5,29,2,29,False,False,False,False,False,False,1580256000.0
404,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,3,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,28,0.0,0.0,2020,1,5,28,1,28,False,False,False,False,False,False,1580169600.0
405,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,3,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,27,0.0,0.0,2020,1,5,27,0,27,False,False,False,False,False,False,1580083200.0
406,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,2,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,26,0.0,0.0,2020,1,4,26,6,26,False,False,False,False,False,False,1579996800.0
407,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,2,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,25,0.0,0.0,2020,1,4,25,5,25,False,False,False,False,False,False,1579910400.0
408,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,2,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,24,0.0,0.0,2020,1,4,24,4,24,False,False,False,False,False,False,1579824000.0
409,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,2,1,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,23,0.0,0.0,2020,1,4,23,3,23,False,False,False,False,False,False,1579737600.0
410,9180.0,4004.0,0,235.75,61.0,1370.0,0,973.0,92.0,0,111.22857142857143,2.0,2.0,0,0,,1,0,117576.04301075269,277565.3076923077,401496.0,0,184355.89084507042,2020,Jan,22,0.0,0.0,2020,1,4,22,2,22,False,False,False,False,False,False,1579651200.0
